time,leg_l1_joint,leg_l2_joint,leg_l3_joint,leg_l4_joint,leg_l5_joint,leg_l6_joint,leg_r1_joint,leg_r2_joint,leg_r3_joint,leg_r4_joint,leg_r5_joint,leg_r6_joint
0.049995494,0.770939636,-1.569232178,0.074734497,3.296691895,-1.190171053,0.213655428,-0.330416107,-0.672528076,2.91428833,2.710632324,-1.388496849,-0.044066359
0.051995313,1.211463165,-0.224176025,-0.523086548,3.443237305,-1.289365298,0.341879572,-0.770939636,-0.971438599,3.213198853,3.003662109,-1.388485432,0.044371465
0.053995133,0.550662231,-0.224176025,-0.672528076,3.150177002,-1.091000332,0.256364065,-0.330416107,-1.718673706,2.91428833,3.150177002,-1.289326196,-0.088285854
0.055994953,0.330416107,-1.419790649,-1.120880127,3.150177002,-1.09101208,0.341820125,-0.550662231,-0.523086548,3.512081909,3.003662109,-1.289337614,-0.176713414
0.057994773,1.43174057,0.523086548,0.224176025,2.857147217,-0.991817882,0.213575261,-0.550662231,-0.523086548,3.213198853,3.150177002,-1.09096206,0.000120247
0.059994592,0.330416107,-0.821969604,-0.523086548,3.443237305,-0.99182963,0.299015807,-0.770939636,-1.120880127,3.810992432,3.296691895,-0.991779978,0.044317957
0.061994412,0.770939636,0.074734497,-1.419790649,3.150177002,-0.991871665,0.29887936,-0.991217041,-0.523086548,2.465936279,3.443237305,-0.892609515,0.17682496
0.063994232,0.330416107,-0.224176025,-0.373617554,3.296691895,-1.190225005,0.298796274,-0.330416107,-0.821969604,3.661550903,3.589752197,-0.991814703,0.220910067
0.065994052,0.330416107,-0.523086548,-1.718673706,3.589752197,-1.190231354,0.213191002,-0.110138702,-1.120880127,3.810992432,3.150177002,-0.793490794,0.220832405
0.067993871,0.110138702,-0.971438599,-0.074734497,3.589752197,-1.289461987,0.255709299,-0.550662231,-1.8681427,3.362640381,3.443237305,-0.892713296,0.264899157
0.069993691,0.550662231,-1.718673706,0.074734497,3.589752197,-1.190351325,0.298315953,-0.770939636,-0.672528076,3.362640381,3.443237305,-0.793594603,0.3090262
0.071993511,0.550662231,-1.270321655,-0.672528076,3.443237305,-1.388840754,0.383453231,-1.211463165,-0.672528076,3.512081909,3.443237305,-0.793594603,0.3090262
0.073993331,0.110138702,-0.672528076,0.224176025,3.73626709,-1.388789073,0.297830984,-0.330416107,-0.672528076,3.362640381,3.296691895,-0.992045401,0.397200651
0.07599315,0.770939636,-0.523086548,-0.373617554,3.003662109,-1.488029796,0.34047,-0.991217041,-1.270321655,3.213198853,3.296691895,-1.091308319,0.441195478
0.07799297,0.770939636,-1.120880127,0.821969604,3.003662109,-1.488173853,0.425689565,-0.770939636,-0.373617554,3.063729858,3.296691895,-1.091192972,0.352911142
0.07999279,0.770939636,-1.120880127,0.821969604,3.003662109,-1.488173853,0.425689565,-0.110138702,0.074734497,3.063729858,3.589752197,-0.992097366,0.397023035
0.08199261,0.550662231,-0.672528076,-0.821969604,3.296691895,-1.289820434,0.425877537,-0.330416107,-1.569232178,2.615377808,3.150177002,-1.091192989,0.352869927
0.083992429,0.330416107,-0.971438599,-0.224176025,2.857147217,-1.389045037,0.468492538,-0.770939636,-1.419790649,2.615377808,3.296691895,-1.091192989,0.352869927
0.085992249,0.770939636,-0.523086548,-0.523086548,3.296691895,-1.289843945,0.511481313,-0.330416107,-1.270321655,3.661550903,3.003662109,-0.991930118,0.220347737
0.087992069,0.991217041,0.074734497,-0.523086548,3.589752197,-1.190625364,0.46885181,-0.991217041,-0.373617554,2.91428833,3.003662109,-1.091135335,0.264471752
0.089991889,0.991217041,0.074734497,-0.971438599,3.589752197,-1.289699949,0.426238131,-0.550662231,-0.971438599,2.167025757,2.857147217,-1.091008369,0.087872324
0.091991708,0.991217041,-0.971438599,-0.373617554,3.443237305,-1.190465246,0.383584616,-0.550662231,-1.270321655,2.615377808,3.150177002,-1.091008369,0.087872324
0.093991528,-0.110138702,-1.120880127,-0.373617554,3.296691895,-0.992040121,0.298296619,-0.330416107,-1.270321655,3.512081909,3.150177002,-1.190155812,0.043781014
0.095991348,0.550662231,-0.224176025,-0.971438599,3.443237305,-1.190351325,0.298315953,-0.110138702,-0.672528076,2.316494751,2.857147217,-1.190155812,0.043781014
0.097991168,0.330416107,-0.821969604,-0.373617554,3.296691895,-0.991938233,0.21299898,-0.330416107,-1.419790649,2.167025757,3.003662109,-1.190126864,-0.04443184
0.099990987,0.550662231,-1.8681427,-0.523086548,3.003662109,-0.991908124,0.213130188,-0.550662231,-1.718673706,2.465936279,3.003662109,-1.190126864,-0.04443184
0.101990807,0.330416107,-0.672528076,-1.270321655,3.150177002,-1.091060921,0.170363363,-0.330416107,-1.419790649,2.91428833,3.150177002,-1.09093882,-0.176790903
0.103990627,0.330416107,-0.821969604,-0.672528076,3.003662109,-0.991908124,0.213130188,-0.110138702,-1.120880127,2.91428833,3.003662109,-0.991768269,-0.132612212
0.105990447,0.330416107,-0.523086548,-0.971438599,2.564117432,-0.991938233,0.21299898,-0.550662231,-0.523086548,2.465936279,3.150177002,-1.090961846,-0.176660229
0.107990266,0.550662231,-0.672528076,-1.419790649,2.710632324,-1.091085034,0.170223117,-0.770939636,-0.373617554,2.017584229,3.296691895,-1.190138156,-0.220825337
0.109990086,0.770939636,-1.270321655,-0.971438599,2.857147217,-1.19029158,0.212881603,-0.110138702,-1.120880127,3.512081909,3.443237305,-1.289337606,-0.176507624
0.111989906,0.550662231,-1.120880127,-1.120880127,2.710632324,-1.19029158,0.212881603,-0.770939636,-1.270321655,2.615377808,3.443237305,-1.190166969,-0.220681017
0.113989726,0.991217041,-0.821969604,-0.971438599,2.857147217,-1.190321732,0.212726819,-0.330416107,-1.8681427,3.362640381,3.589752197,-1.289349041,-0.264832535
0.115989545,0.330416107,-0.672528076,-0.821969604,3.150177002,-1.289498126,0.25554009,-0.770939636,-0.523086548,1.8681427,3.589752197,-1.190166969,-0.220681017
0.117989365,0.110138702,-1.270321655,-0.373617554,3.150177002,-1.190351325,0.298315953,-0.330416107,-1.120880127,2.764846802,3.589752197,-1.190178404,-0.309005928
0.119989185,1.211463165,-1.419790649,-0.074734497,3.296691895,-1.091144779,0.255657466,-0.330416107,-1.569232178,2.465936279,3.150177002,-1.289349041,-0.264832535
0.121989005,0.110138702,-1.270321655,0.074734497,3.296691895,-1.289557872,0.34097444,-0.991217041,-0.821969604,2.465936279,3.589752197,-1.289349041,-0.264832535
0.123988824,0.110138702,-1.120880127,-0.224176025,3.443237305,-1.190351325,0.298315953,-1.211463165,-0.373617554,2.91428833,3.589752197,-1.190166969,-0.220681017
0.125988644,0.770939636,-0.821969604,-0.523086548,3.73626709,-1.091144779,0.255657466,-0.991217041,-1.120880127,1.8681427,3.150177002,-1.190178404,-0.309005928
0.127988464,0.330416107,-0.971438599,-0.523086548,3.296691895,-1.19029158,0.212881603,-0.330416107,-1.8681427,2.017584229,3.589752197,-1.190166969,-0.220681017
0.129988284,-0.330416107,-1.718673706,0.224176025,3.296691895,-1.19029158,0.212881603,-1.211463165,-1.270321655,2.615377808,3.589752197,-1.190166969,-0.220681017
0.131988103,0.550662231,-1.419790649,-1.120880127,2.857147217,-1.19029158,0.212881603,-0.110138702,0.074734497,2.316494751,3.150177002,-1.190166969,-0.220681017
0.133987923,0.770939636,-0.373617554,-0.523086548,3.296691895,-1.289498126,0.25554009,-0.770939636,-1.569232178,1.718673706,3.150177002,-1.289337606,-0.176507624
0.135987743,0.110138702,-0.523086548,-0.523086548,2.857147217,-1.289498126,0.25554009,-0.330416107,-0.672528076,2.017584229,3.003662109,-1.289349041,-0.264832535
0.137987563,0.550662231,-0.373617554,-0.971438599,2.857147217,-1.289557872,0.34097444,-0.770939636,-0.672528076,2.465936279,3.296691895,-1.289349041,-0.264832535
0.139987382,0.330416107,-0.821969604,0.373617554,3.150177002,-1.388644927,0.212764227,-0.770939636,-0.971438599,1.8681427,3.296691895,-1.090996332,-0.264854411
0.141987202,0.550662231,-1.419790649,-1.270321655,3.589752197,-1.19029158,0.212881603,-0.330416107,-0.074734497,1.270321655,3.443237305,-1.190178404,-0.309005928
0.143987022,0.991217041,-0.523086548,-1.120880127,3.003662109,-1.289498126,0.25554009,-1.211463165,-1.270321655,2.465936279,3.882781982,-1.190178404,-0.309005928
0.145986842,0.110138702,-0.821969604,0.074734497,2.417572021,-1.289498126,0.25554009,-0.550662231,-1.8681427,1.8681427,3.296691895,-1.388531112,-0.308984052
0.147986661,0.550662231,-0.821969604,0.373617554,2.857147217,-1.190351325,0.298315953,-1.652017975,-0.373617554,1.8681427,3.589752197,-1.289349041,-0.264832535
